Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,726234,-,-,-,41.65,-95.74,0,354,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,GHI,Wind Speed
2024,8,25,5,30,0,3.3000000000000003
2024,8,25,6,30,0,3.1
2024,8,25,7,30,0,2.9000000000000004
2024,8,25,8,30,0,2.7
2024,8,25,9,30,0,2.8000000000000003
2024,8,25,10,30,0,2.9000000000000004
2024,8,25,11,30,0,3.2
2024,8,25,12,30,87,3.5
2024,8,25,13,30,264,3.5
2024,8,25,14,30,453,3.2
2024,8,25,15,30,622,2.8000000000000003
2024,8,25,16,30,730,2.7
2024,8,25,17,30,693,2.7
2024,8,25,18,30,830,2.8000000000000003
2024,8,25,19,30,826,2.8000000000000003
2024,8,25,20,30,733,2.6
2024,8,25,21,30,592,2.3000000000000003
2024,8,25,22,30,421,1.7000000000000002
2024,8,25,23,30,234,1.2000000000000002
2024,8,26,0,30,64,1.2000000000000002
2024,8,26,1,30,0,1.6
2024,8,26,2,30,0,2
2024,8,26,3,30,0,2.2
2024,8,26,4,30,0,2.2
2024,8,26,5,30,0,2.2
2024,8,26,6,30,0,2
2024,8,26,7,30,0,1.9000000000000001
2024,8,26,8,30,0,1.7000000000000002
2024,8,26,9,30,0,1.6
2024,8,26,10,30,0,1.7000000000000002
2024,8,26,11,30,0,2.2
2024,8,26,12,30,87,2.7
2024,8,26,13,30,264,2.6
2024,8,26,14,30,451,2.5
2024,8,26,15,30,617,2.7
2024,8,26,16,30,746,3.2
2024,8,26,17,30,801,3.5
2024,8,26,18,30,856,3.2
2024,8,26,19,30,822,2.9000000000000004
2024,8,26,20,30,730,3
2024,8,26,21,30,591,3.2
2024,8,26,22,30,420,2.8000000000000003
2024,8,26,23,30,232,1.8
2024,8,27,0,30,61,1.2000000000000002
2024,8,27,1,30,0,1.1
2024,8,27,2,30,0,1
2024,8,27,3,30,0,1
2024,8,27,4,30,0,1.1
2024,8,27,5,30,0,1.2000000000000002
2024,8,27,6,30,0,1.5
2024,8,27,7,30,0,2.2
2024,8,27,8,30,0,2.8000000000000003
2024,8,27,9,30,0,2.8000000000000003
2024,8,27,10,30,0,2.3000000000000003
2024,8,27,11,30,0,2.1
2024,8,27,12,30,42,2.1
2024,8,27,13,30,62,1.7000000000000002
2024,8,27,14,30,376,1.4000000000000001
2024,8,27,15,30,326,1.6
2024,8,27,16,30,593,2
2024,8,27,17,30,317,2.3000000000000003
2024,8,27,18,30,344,2.5
2024,8,27,19,30,688,2.7
2024,8,27,20,30,716,2.6
2024,8,27,21,30,579,2.2
2024,8,27,22,30,383,1.7000000000000002
2024,8,27,23,30,221,1
2024,8,28,0,30,54,0.6000000000000001
2024,8,28,1,30,0,0.6000000000000001
2024,8,28,2,30,0,0.7000000000000001
2024,8,28,3,30,0,0.7000000000000001
2024,8,28,4,30,0,0.8
2024,8,28,5,30,0,0.8
2024,8,28,6,30,0,0.9
2024,8,28,7,30,0,0.9
2024,8,28,8,30,0,0.8
2024,8,28,9,30,0,0.9
2024,8,28,10,30,0,1
2024,8,28,11,30,0,1.5
2024,8,28,12,30,79,2.1
2024,8,28,13,30,193,2.4000000000000004
2024,8,28,14,30,315,2.6
2024,8,28,15,30,615,2.6
2024,8,28,16,30,744,2.7
2024,8,28,17,30,825,2.7
2024,8,28,18,30,849,2.7
2024,8,28,19,30,814,2.8000000000000003
2024,8,28,20,30,724,2.9000000000000004
2024,8,28,21,30,586,2.9000000000000004
2024,8,28,22,30,412,2.9000000000000004
2024,8,28,23,30,223,2.4000000000000004
2024,8,29,0,30,44,2.3000000000000003
2024,8,29,1,30,0,3
2024,8,29,2,30,0,3.3000000000000003
2024,8,29,3,30,0,3.3000000000000003
2024,8,29,4,30,0,3.3000000000000003
2024,8,29,5,30,0,3.2
2024,8,29,6,30,0,3.1
2024,8,29,7,30,0,3
2024,8,29,8,30,0,3
2024,8,29,9,30,0,3
2024,8,29,10,30,0,3
2024,8,29,11,30,0,3.3000000000000003
2024,8,29,12,30,80,3.6
2024,8,29,13,30,184,3.9000000000000004
2024,8,29,14,30,376,4.2
2024,8,29,15,30,546,4.3
2024,8,29,16,30,694,4.4
2024,8,29,17,30,818,4.6000000000000005
2024,8,29,18,30,763,4.7
2024,8,29,19,30,664,4.6000000000000005
2024,8,29,20,30,433,4.1000000000000005
2024,8,29,21,30,153,3
2024,8,29,22,30,79,1.9000000000000001
2024,8,29,23,30,18,1.3
2024,8,30,0,30,41,1.6
2024,8,30,1,30,0,2.6
2024,8,30,2,30,0,3.1
2024,8,30,3,30,0,3
2024,8,30,4,30,0,2.5
2024,8,30,5,30,0,2.1
2024,8,30,6,30,0,1.9000000000000001
2024,8,30,7,30,0,2
2024,8,30,8,30,0,1.9000000000000001
2024,8,30,9,30,0,1.6
2024,8,30,10,30,0,1.3
2024,8,30,11,30,0,1.4000000000000001
2024,8,30,12,30,50,1.9000000000000001
2024,8,30,13,30,145,2.4000000000000004
2024,8,30,14,30,292,2.5
2024,8,30,15,30,417,2.8000000000000003
2024,8,30,16,30,611,3.1
2024,8,30,17,30,858,3.2
2024,8,30,18,30,882,3
2024,8,30,19,30,847,2.8000000000000003
2024,8,30,20,30,754,2.5
2024,8,30,21,30,610,2.3000000000000003
2024,8,30,22,30,431,1.9000000000000001
2024,8,30,23,30,233,1.3
2024,8,31,0,30,53,0.9
2024,8,31,1,30,0,0.9
2024,8,31,2,30,0,0.8
2024,8,31,3,30,0,0.6000000000000001
2024,8,31,4,30,0,0.5
2024,8,31,5,30,0,0.5
2024,8,31,6,30,0,0.6000000000000001
2024,8,31,7,30,0,0.6000000000000001
2024,8,31,8,30,0,0.6000000000000001
2024,8,31,9,30,0,0.7000000000000001
2024,8,31,10,30,0,0.8
2024,8,31,11,30,0,0.8
2024,8,31,12,30,88,1
2024,8,31,13,30,279,1.3
2024,8,31,14,30,476,1.5
2024,8,31,15,30,651,1.8
2024,8,31,16,30,784,2
2024,8,31,17,30,865,2.2
2024,8,31,18,30,886,2.3000000000000003
2024,8,31,19,30,848,2.3000000000000003
2024,8,31,20,30,751,2.4000000000000004
2024,8,31,21,30,606,2.3000000000000003
2024,8,31,22,30,425,1.9000000000000001
2024,8,31,23,30,227,1.3
2021,9,1,0,30,46,1.5
2021,9,1,1,30,0,1.7000000000000002
2021,9,1,2,30,0,1.8
2021,9,1,3,30,0,1.8
2021,9,1,4,30,0,1.7000000000000002
2021,9,1,5,30,0,1.6
2021,9,1,6,30,0,1.4000000000000001
2021,9,1,7,30,0,1.3
2021,9,1,8,30,0,1.3
2021,9,1,9,30,0,1.5
2021,9,1,10,30,0,1.8
2021,9,1,11,30,0,2.5
2021,9,1,12,30,73,3.2
2021,9,1,13,30,250,3.7
2021,9,1,14,30,438,4.1000000000000005
2021,9,1,15,30,606,4.3
2021,9,1,16,30,734,4.4
2021,9,1,17,30,804,4.4
2021,9,1,18,30,815,4.4
2021,9,1,19,30,775,4.4
2021,9,1,20,30,674,4.2
2021,9,1,21,30,529,3.9000000000000004
2021,9,1,22,30,356,3.2
2021,9,1,23,30,175,2.4000000000000004
2021,9,2,0,30,27,2.4000000000000004
2021,9,2,1,30,0,3
2021,9,2,2,30,0,3.3000000000000003
2021,9,2,3,30,0,3.4000000000000004
2021,9,2,4,30,0,3.2
2021,9,2,5,30,0,3.2
2021,9,2,6,30,0,3.3000000000000003
2021,9,2,7,30,0,3.6
2021,9,2,8,30,0,3.8000000000000003
2021,9,2,9,30,0,4
2021,9,2,10,30,0,4.4
2021,9,2,11,30,0,4.7
2021,9,2,12,30,15,4.800000000000001
2021,9,2,13,30,161,4.9
2021,9,2,14,30,231,5.300000000000001
2021,9,2,15,30,279,5.9
2021,9,2,16,30,237,6.1000000000000005
2021,9,2,17,30,273,5.800000000000001
2021,9,2,18,30,225,5.5
2021,9,2,19,30,256,5.1000000000000005
2021,9,2,20,30,183,4.9
2021,9,2,21,30,143,5
2021,9,2,22,30,98,5
2021,9,2,23,30,138,4.9
2021,9,3,0,30,20,4.800000000000001
2021,9,3,1,30,0,4.800000000000001
2021,9,3,2,30,0,4.6000000000000005
2021,9,3,3,30,0,4.4
2021,9,3,4,30,0,4.1000000000000005
2021,9,3,5,30,0,3.6
2021,9,3,6,30,0,3.2
2021,9,3,7,30,0,2.8000000000000003
2021,9,3,8,30,0,2.1
2021,9,3,9,30,0,1.7000000000000002
2021,9,3,10,30,0,1.6
2021,9,3,11,30,0,1.8
2021,9,3,12,30,45,2.5
2021,9,3,13,30,165,3.2
2021,9,3,14,30,83,3.4000000000000004
2021,9,3,15,30,142,3.4000000000000004
2021,9,3,16,30,242,3.4000000000000004
2021,9,3,17,30,287,3.5
2021,9,3,18,30,292,3.4000000000000004
2021,9,3,19,30,225,3.2
2021,9,3,20,30,182,2.9000000000000004
2021,9,3,21,30,156,2.6
2021,9,3,22,30,188,2.2
2021,9,3,23,30,117,1.6
2021,9,4,0,30,19,1.5
2021,9,4,1,30,0,1.9000000000000001
2021,9,4,2,30,0,2.1
2021,9,4,3,30,0,1.6
2021,9,4,4,30,0,1.3
2021,9,4,5,30,0,1.4000000000000001
2021,9,4,6,30,0,1.9000000000000001
2021,9,4,7,30,0,2.4000000000000004
2021,9,4,8,30,0,2.4000000000000004
2021,9,4,9,30,0,1.9000000000000001
2021,9,4,10,30,0,1.6
2021,9,4,11,30,0,2
2021,9,4,12,30,18,2.8000000000000003
2021,9,4,13,30,33,3.5
2021,9,4,14,30,36,3.9000000000000004
2021,9,4,15,30,52,4
2021,9,4,16,30,102,4
2021,9,4,17,30,590,3.7
2021,9,4,18,30,641,3.4000000000000004
2021,9,4,19,30,796,3.2
2021,9,4,20,30,706,3.1
2021,9,4,21,30,567,3
2021,9,4,22,30,390,2.5
2021,9,4,23,30,198,1.5
2021,9,5,0,30,32,0.9
2021,9,5,1,30,0,0.9
2021,9,5,2,30,0,0.8
2021,9,5,3,30,0,0.7000000000000001
2021,9,5,4,30,0,0.7000000000000001
2021,9,5,5,30,0,0.8
2021,9,5,6,30,0,0.9
2021,9,5,7,30,0,1
2021,9,5,8,30,0,1
2021,9,5,9,30,0,1
2021,9,5,10,30,0,1
2021,9,5,11,30,0,1.2000000000000002
2021,9,5,12,30,21,1.7000000000000002
2021,9,5,13,30,132,2
2021,9,5,14,30,422,2.2
2021,9,5,15,30,591,2.5
2021,9,5,16,30,721,2.5
2021,9,5,17,30,794,2.7
2021,9,5,18,30,829,3
2021,9,5,19,30,789,3.3000000000000003
2021,9,5,20,30,692,3.4000000000000004
2021,9,5,21,30,549,3.3000000000000003
2021,9,5,22,30,373,2.6
2021,9,5,23,30,184,1.6
2021,9,6,0,30,28,1.2000000000000002
2021,9,6,1,30,0,1.3
2021,9,6,2,30,0,1.5
2021,9,6,3,30,0,1.7000000000000002
2021,9,6,4,30,0,1.8
2021,9,6,5,30,0,1.5
2021,9,6,6,30,0,1.2000000000000002
2021,9,6,7,30,0,0.9
2021,9,6,8,30,0,0.7000000000000001
2021,9,6,9,30,0,0.4
2021,9,6,10,30,0,0.2
2021,9,6,11,30,0,0.2
2021,9,6,12,30,66,0.8
2021,9,6,13,30,242,1.4000000000000001
2021,9,6,14,30,428,1.8
2021,9,6,15,30,591,2.3000000000000003
2021,9,6,16,30,716,2.7
2021,9,6,17,30,793,3.1
2021,9,6,18,30,814,3.3000000000000003
2021,9,6,19,30,775,3.5
2021,9,6,20,30,684,3.6
2021,9,6,21,30,547,3.6
2021,9,6,22,30,372,3
2021,9,6,23,30,182,2.1
2021,9,7,0,30,24,1.8
2021,9,7,1,30,0,2.3000000000000003
2021,9,7,2,30,0,2.9000000000000004
2021,9,7,3,30,0,3.2
2021,9,7,4,30,0,3.1
2021,9,7,5,30,0,3.2
2021,9,7,6,30,0,3.2
2021,9,7,7,30,0,3.2
2021,9,7,8,30,0,3.3000000000000003
2021,9,7,9,30,0,3.2
2021,9,7,10,30,0,2.9000000000000004
2021,9,7,11,30,0,2.8000000000000003
2021,9,7,12,30,41,3.1
2021,9,7,13,30,201,3.8000000000000003
2021,9,7,14,30,380,4.7
2021,9,7,15,30,551,5.2
2021,9,7,16,30,698,5.5
2021,9,7,17,30,794,5.800000000000001
2021,9,7,18,30,826,5.800000000000001
2021,9,7,19,30,800,5.6000000000000005
2021,9,7,20,30,712,5.300000000000001
2021,9,7,21,30,568,4.9
2021,9,7,22,30,389,4.2
2021,9,7,23,30,194,3.1
2021,9,8,0,30,26,2.3000000000000003
2021,9,8,1,30,0,2.4000000000000004
2021,9,8,2,30,0,2.5
2021,9,8,3,30,0,2.5
2021,9,8,4,30,0,2.4000000000000004
2021,9,8,5,30,0,2.2
2021,9,8,6,30,0,2
2021,9,8,7,30,0,2
2021,9,8,8,30,0,2
2021,9,8,9,30,0,2
2021,9,8,10,30,0,1.9000000000000001
2021,9,8,11,30,0,2.3000000000000003
2021,9,8,12,30,68,2.9000000000000004
2021,9,8,13,30,254,3.1
2021,9,8,14,30,449,3.4000000000000004
2021,9,8,15,30,621,4.1000000000000005
2021,9,8,16,30,751,4.7
2021,9,8,17,30,832,4.9
2021,9,8,18,30,852,5.1000000000000005
2021,9,8,19,30,810,5.2
2021,9,8,20,30,713,5.1000000000000005
2021,9,8,21,30,568,4.800000000000001
2021,9,8,22,30,386,3.9000000000000004
2021,9,8,23,30,190,2.5
2021,9,9,0,30,22,1.7000000000000002
2021,9,9,1,30,0,1.6
2021,9,9,2,30,0,1.6
2021,9,9,3,30,0,1.5
2021,9,9,4,30,0,1.4000000000000001
2021,9,9,5,30,0,1.3
2021,9,9,6,30,0,1.1
2021,9,9,7,30,0,1
2021,9,9,8,30,0,0.9
2021,9,9,9,30,0,0.7000000000000001
2021,9,9,10,30,0,0.6000000000000001
2021,9,9,11,30,0,0.6000000000000001
2021,9,9,12,30,65,0.7000000000000001
2021,9,9,13,30,249,0.8
2021,9,9,14,30,444,0.6000000000000001
2021,9,9,15,30,616,0.4
2021,9,9,16,30,747,0.4
2021,9,9,17,30,825,0.6000000000000001
2021,9,9,18,30,843,1
2021,9,9,19,30,800,1.2000000000000002
2021,9,9,20,30,699,1.4000000000000001
2021,9,9,21,30,549,1.6
2021,9,9,22,30,361,1.4000000000000001
2021,9,9,23,30,163,1.1
2021,9,10,0,30,14,1.1
2021,9,10,1,30,0,1.3
2021,9,10,2,30,0,1.5
2021,9,10,3,30,0,1.8
2021,9,10,4,30,0,2.1
2021,9,10,5,30,0,2.4000000000000004
2021,9,10,6,30,0,2.6
2021,9,10,7,30,0,2.5
2021,9,10,8,30,0,2.3000000000000003
2021,9,10,9,30,0,2.3000000000000003
2021,9,10,10,30,0,2.5
2021,9,10,11,30,0,2.7
2021,9,10,12,30,50,3
2021,9,10,13,30,218,2.9000000000000004
2021,9,10,14,30,404,2.9000000000000004
2021,9,10,15,30,572,3
2021,9,10,16,30,702,2.9000000000000004
2021,9,10,17,30,656,2.7
2021,9,10,18,30,745,2.2
2021,9,10,19,30,667,1.7000000000000002
2021,9,10,20,30,612,1.3
2021,9,10,21,30,472,0.9
2021,9,10,22,30,298,0.6000000000000001
2021,9,10,23,30,115,0.6000000000000001
2021,9,11,0,30,6,0.8
2021,9,11,1,30,0,0.8
2021,9,11,2,30,0,0.8
2021,9,11,3,30,0,0.8
2021,9,11,4,30,0,0.9
2021,9,11,5,30,0,1.1
2021,9,11,6,30,0,1.1
2021,9,11,7,30,0,1.1
2021,9,11,8,30,0,1.1
2021,9,11,9,30,0,1
2021,9,11,10,30,0,1
2021,9,11,11,30,0,1.1
2021,9,11,12,30,37,1.9000000000000001
2021,9,11,13,30,186,2.7
2021,9,11,14,30,368,2.9000000000000004
2021,9,11,15,30,533,3.2
2021,9,11,16,30,666,3.6
2021,9,11,17,30,747,4
2021,9,11,18,30,768,4.3
2021,9,11,19,30,725,4.2
2021,9,11,20,30,632,3.8000000000000003
2021,9,11,21,30,484,3.3000000000000003
2021,9,11,22,30,307,2.4000000000000004
2021,9,11,23,30,136,1.8
2021,9,12,0,30,9,2.1
2021,9,12,1,30,0,2.5
2021,9,12,2,30,0,2.6
2021,9,12,3,30,0,2.7
2021,9,12,4,30,0,3.1
2021,9,12,5,30,0,2.9000000000000004
2021,9,12,6,30,0,2
2021,9,12,7,30,0,1.2000000000000002
2021,9,12,8,30,0,1
2021,9,12,9,30,0,1
2021,9,12,10,30,0,1
2021,9,12,11,30,0,1.1
2021,9,12,12,30,35,1.8
2021,9,12,13,30,139,2.6
2021,9,12,14,30,84,3
2021,9,12,15,30,70,2.9000000000000004
2021,9,12,16,30,178,2.7
2021,9,12,17,30,629,2.9000000000000004
2021,9,12,18,30,539,3.3000000000000003
2021,9,12,19,30,385,3.3000000000000003
2021,9,12,20,30,220,3.1
2021,9,12,21,30,98,3.1
2021,9,12,22,30,103,2.9000000000000004
2021,9,12,23,30,56,2.6
2021,9,13,0,30,6,2.7
2021,9,13,1,30,0,2.4000000000000004
2021,9,13,2,30,0,1.8
2021,9,13,3,30,0,1.6
2021,9,13,4,30,0,1.7000000000000002
2021,9,13,5,30,0,1.9000000000000001
2021,9,13,6,30,0,2.1
2021,9,13,7,30,0,2.2
2021,9,13,8,30,0,2.1
2021,9,13,9,30,0,1.7000000000000002
2021,9,13,10,30,0,1.4000000000000001
2021,9,13,11,30,0,1.5
2021,9,13,12,30,37,2.1
2021,9,13,13,30,151,2.5
2021,9,13,14,30,326,2.6
2021,9,13,15,30,455,2.9000000000000004
2021,9,13,16,30,592,3.4000000000000004
2021,9,13,17,30,732,3.9000000000000004
2021,9,13,18,30,624,4.1000000000000005
2021,9,13,19,30,607,4.2
2021,9,13,20,30,339,3.8000000000000003
2021,9,13,21,30,339,3.1
2021,9,13,22,30,291,2.2
2021,9,13,23,30,95,1.4000000000000001
2021,9,14,0,30,6,1.1
2021,9,14,1,30,0,1.1
2021,9,14,2,30,0,0.9
2021,9,14,3,30,0,0.8
2021,9,14,4,30,0,0.8
2021,9,14,5,30,0,1
2021,9,14,6,30,0,1.6
2021,9,14,7,30,0,2.6
2021,9,14,8,30,0,3.2
2021,9,14,9,30,0,3.3000000000000003
2021,9,14,10,30,0,3.2
2021,9,14,11,30,0,3.2
2021,9,14,12,30,27,3.4000000000000004
2021,9,14,13,30,42,3.7
2021,9,14,14,30,93,3.6
2021,9,14,15,30,376,3.3000000000000003
2021,9,14,16,30,542,3.1
2021,9,14,17,30,636,3
2021,9,14,18,30,461,2.9000000000000004
2021,9,14,19,30,325,2.9000000000000004
2021,9,14,20,30,222,3.1
2021,9,14,21,30,255,3.1
2021,9,14,22,30,284,2.6
2021,9,14,23,30,145,1.6
2021,9,15,0,30,8,1
2021,9,15,1,30,0,1
2021,9,15,2,30,0,1
2021,9,15,3,30,0,1
2021,9,15,4,30,0,0.9
2021,9,15,5,30,0,0.9
2021,9,15,6,30,0,0.9
2021,9,15,7,30,0,0.9
2021,9,15,8,30,0,1
2021,9,15,9,30,0,1
2021,9,15,10,30,0,1
2021,9,15,11,30,0,1.1
2021,9,15,12,30,47,1.9000000000000001
2021,9,15,13,30,218,2.6
2021,9,15,14,30,384,3.1
2021,9,15,15,30,572,3.6
2021,9,15,16,30,700,3.7
2021,9,15,17,30,776,3.8000000000000003
2021,9,15,18,30,788,4
2021,9,15,19,30,752,4.3
2021,9,15,20,30,656,4.5
2021,9,15,21,30,511,4.6000000000000005
2021,9,15,22,30,332,4.1000000000000005
2021,9,15,23,30,143,3
2021,9,16,0,30,6,2.6
2021,9,16,1,30,0,3.2
2021,9,16,2,30,0,3.6
2021,9,16,3,30,0,3.9000000000000004
2021,9,16,4,30,0,4
2021,9,16,5,30,0,4.2
2021,9,16,6,30,0,4.3
2021,9,16,7,30,0,4.4
2021,9,16,8,30,0,4.3
2021,9,16,9,30,0,4.1000000000000005
2021,9,16,10,30,0,3.9000000000000004
2021,9,16,11,30,0,3.8000000000000003
2021,9,16,12,30,44,4.1000000000000005
2021,9,16,13,30,214,4.4
2021,9,16,14,30,402,5.1000000000000005
2021,9,16,15,30,570,5.9
2021,9,16,16,30,699,6.2
2021,9,16,17,30,775,6.300000000000001
2021,9,16,18,30,793,6.300000000000001
2021,9,16,19,30,750,6.2
2021,9,16,20,30,651,6
2021,9,16,21,30,505,5.800000000000001
2021,9,16,22,30,326,5.2
2021,9,16,23,30,138,4.4
2021,9,17,0,30,5,4.2
2021,9,17,1,30,0,4.5
2021,9,17,2,30,0,4.6000000000000005
2021,9,17,3,30,0,4.6000000000000005
2021,9,17,4,30,0,4.3
2021,9,17,5,30,0,4.2
2021,9,17,6,30,0,3.9000000000000004
2021,9,17,7,30,0,3
2021,9,17,8,30,0,1.9000000000000001
2021,9,17,9,30,0,1.8
2021,9,17,10,30,0,2.5
2021,9,17,11,30,0,3.6
2021,9,17,12,30,8,4.5
2021,9,17,13,30,33,4.7
2021,9,17,14,30,88,4.7
2021,9,17,15,30,109,4.7
2021,9,17,16,30,160,4.5
2021,9,17,17,30,472,4.3
2021,9,17,18,30,626,4
2021,9,17,19,30,629,3.8000000000000003
2021,9,17,20,30,538,3.5
2021,9,17,21,30,417,3.3000000000000003
2021,9,17,22,30,249,2.7
2021,9,17,23,30,87,1.7000000000000002
2021,9,18,0,30,2,1.3
2021,9,18,1,30,0,1.5
2021,9,18,2,30,0,1.6
2021,9,18,3,30,0,1.7000000000000002
2021,9,18,4,30,0,1.7000000000000002
2021,9,18,5,30,0,1.5
2021,9,18,6,30,0,1.4000000000000001
2021,9,18,7,30,0,1.2000000000000002
2021,9,18,8,30,0,1.2000000000000002
2021,9,18,9,30,0,1.3
2021,9,18,10,30,0,1.4000000000000001
2021,9,18,11,30,0,1.8
2021,9,18,12,30,20,2.3000000000000003
2021,9,18,13,30,113,2.4000000000000004
2021,9,18,14,30,335,2.4000000000000004
2021,9,18,15,30,548,2.7
2021,9,18,16,30,673,2.8000000000000003
2021,9,18,17,30,749,3
2021,9,18,18,30,767,3.3000000000000003
2021,9,18,19,30,724,3.6
2021,9,18,20,30,626,3.8000000000000003
2021,9,18,21,30,482,3.9000000000000004
2021,9,18,22,30,306,3.4000000000000004
2021,9,18,23,30,123,2.6
2021,9,19,0,30,2,2.6
2021,9,19,1,30,0,3.3000000000000003
2021,9,19,2,30,0,3.6
2021,9,19,3,30,0,3.6
2021,9,19,4,30,0,3.5
2021,9,19,5,30,0,3.4000000000000004
2021,9,19,6,30,0,3.2
2021,9,19,7,30,0,3.2
2021,9,19,8,30,0,3.2
2021,9,19,9,30,0,2.8000000000000003
2021,9,19,10,30,0,2.6
2021,9,19,11,30,0,2.8000000000000003
2021,9,19,12,30,37,3.4000000000000004
2021,9,19,13,30,207,3.9000000000000004
2021,9,19,14,30,392,4.800000000000001
2021,9,19,15,30,562,5.800000000000001
2021,9,19,16,30,688,6.2
2021,9,19,17,30,763,6.4
2021,9,19,18,30,756,6.6000000000000005
2021,9,19,19,30,709,6.6000000000000005
2021,9,19,20,30,625,6.6000000000000005
2021,9,19,21,30,388,6.5
2021,9,19,22,30,274,5.9
2021,9,19,23,30,119,5.1000000000000005
2021,9,20,0,30,2,4.7
2021,9,20,1,30,0,4.6000000000000005
2021,9,20,2,30,0,4.4
2021,9,20,3,30,0,4.2
2021,9,20,4,30,0,4
2021,9,20,5,30,0,4
2021,9,20,6,30,0,4.1000000000000005
2021,9,20,7,30,0,4.2
2021,9,20,8,30,0,4.2
2021,9,20,9,30,0,4.3
2021,9,20,10,30,0,4.3
2021,9,20,11,30,0,4.2
2021,9,20,12,30,10,4.2
2021,9,20,13,30,107,4.4
2021,9,20,14,30,185,4.7
2021,9,20,15,30,225,4.7
2021,9,20,16,30,44,4.3
2021,9,20,17,30,283,4.5
2021,9,20,18,30,217,5.5
2021,9,20,19,30,173,6.4
2021,9,20,20,30,325,6.7
2021,9,20,21,30,154,6.800000000000001
2021,9,20,22,30,123,6.5
2021,9,20,23,30,59,5.7
2021,9,21,0,30,1,4.7
2021,9,21,1,30,0,4.4
2021,9,21,2,30,0,4.1000000000000005
2021,9,21,3,30,0,3.6
2021,9,21,4,30,0,3.3000000000000003
2021,9,21,5,30,0,3.3000000000000003
2021,9,21,6,30,0,3.3000000000000003
2021,9,21,7,30,0,3.3000000000000003
2021,9,21,8,30,0,3.1
2021,9,21,9,30,0,2.8000000000000003
2021,9,21,10,30,0,2.5
2021,9,21,11,30,0,2.3000000000000003
2021,9,21,12,30,27,2.5
2021,9,21,13,30,206,2.9000000000000004
2021,9,21,14,30,397,3.2
2021,9,21,15,30,564,3.7
2021,9,21,16,30,688,4.2
2021,9,21,17,30,742,4.800000000000001
2021,9,21,18,30,552,5.1000000000000005
2021,9,21,19,30,722,5.2
2021,9,21,20,30,585,5
2021,9,21,21,30,493,4.800000000000001
2021,9,21,22,30,311,4.3
2021,9,21,23,30,119,3.1
2021,9,22,0,30,0,2.3000000000000003
2021,9,22,1,30,0,2.1
2021,9,22,2,30,0,1.9000000000000001
2021,9,22,3,30,0,1.9000000000000001
2021,9,22,4,30,0,1.8
2021,9,22,5,30,0,1.8
2021,9,22,6,30,0,1.6
2021,9,22,7,30,0,1.5
2021,9,22,8,30,0,1.3
2021,9,22,9,30,0,1.2000000000000002
2021,9,22,10,30,0,1
2021,9,22,11,30,0,1
2021,9,22,12,30,36,1.3
2021,9,22,13,30,213,1.4000000000000001
2021,9,22,14,30,409,1.3
2021,9,22,15,30,581,1.4000000000000001
2021,9,22,16,30,710,1.3
2021,9,22,17,30,786,1.1
2021,9,22,18,30,801,0.9
2021,9,22,19,30,753,0.8
2021,9,22,20,30,649,0.7000000000000001
2021,9,22,21,30,497,0.7000000000000001
2021,9,22,22,30,311,0.6000000000000001
2021,9,22,23,30,117,0.6000000000000001
2021,9,23,0,30,0,1
2021,9,23,1,30,0,1.1
2021,9,23,2,30,0,1.2000000000000002
2021,9,23,3,30,0,1.3
2021,9,23,4,30,0,1.4000000000000001
2021,9,23,5,30,0,1.5
2021,9,23,6,30,0,1.5
2021,9,23,7,30,0,1.5
2021,9,23,8,30,0,1.5
2021,9,23,9,30,0,1.5
2021,9,23,10,30,0,1.5
2021,9,23,11,30,0,1.6
2021,9,23,12,30,32,2.5
2021,9,23,13,30,202,3
2021,9,23,14,30,392,3.3000000000000003
2021,9,23,15,30,560,4
2021,9,23,16,30,687,4.2
2021,9,23,17,30,762,4.2
2021,9,23,18,30,778,4.2
2021,9,23,19,30,733,4.1000000000000005
2021,9,23,20,30,629,4
2021,9,23,21,30,477,3.7
2021,9,23,22,30,294,2.7
2021,9,23,23,30,105,2
2021,9,24,0,30,0,2.4000000000000004
2021,9,24,1,30,0,3.3000000000000003
2021,9,24,2,30,0,3.7
2021,9,24,3,30,0,3.7
